idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_lambda_f,flaps_cf/c,flaps_Sf/S,cruise_height,cruise_mach,cruise_range,engine_mount,engine_number,engine_default,engine_options_A320-271N,engine_options_A320-272N,engine_options_A320-273N,engine_options_A320-251N,engine_options_A320-252N,engine_options_A320-253N,drag_cd0,drag_k,drag_e,drag_gears,fuel_aircraft,fuel_engine,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,engine_options_A321-271N,engine_options_A321-272N,engine_options_A321-251N,engine_options_A321-252N,engine_options_A321-253N,engine_options_A318-111,engine_options_A318-112,engine_options_A318-121,engine_options_A318-122,engine_options_A319-111,engine_options_A319-112,engine_options_A319-113,engine_options_A319-114,engine_options_A319-115,engine_options_A319-131,engine_options_A319-132,engine_options_A319-133,engine_options_A320-111,engine_options_A320-211,engine_options_A320-212,engine_options_A320-214,engine_options_A320-215,engine_options_A320-216,engine_options_A320-231,engine_options_A320-232,engine_options_A320-233,engine_options_A321-111,engine_options_A321-112,engine_options_A321-131,engine_options_A321-211,engine_options_A321-212,engine_options_A321-213,engine_options_A321-231,engine_options_A321-232,engine_options_A330-201,engine_options_A330-202,engine_options_A330-203,engine_options_A330-223,engine_options_A330-223F,engine_options_A330-243,engine_options_A330-301,engine_options_A330-302,engine_options_A330-303,engine_options_A330-321,engine_options_A330-322,engine_options_A330-323,engine_options_A330-341,engine_options_A330-342,engine_options_A330-343,engine_options_A350-941,engine_options_A380-841,engine_options_A380-842,engine_options_A380-861,engine_options,clean_cd0,clean_k,clean_e,clean_gears,eng_turbofan,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,dominant_phase
109420,prc794797801,2025-07-17 18:12:39.405,2025-07-17 18:16:47.226,395.985816,2025-07-17,A359,2025-07-17 12:30:29,2025-07-17 22:09:01,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,247.821,60.08593838257031,4693.112914195921,3212.0626318565364,0.0,0.0,1.0,0.0,0.0,Cruise
114144,prc796098765,2025-07-22 18:49:38.227,2025-07-22 18:54:38.170,471.73568,2025-07-22,A332,2025-07-22 15:29:58,2025-07-22 20:04:43,KMIA,Miami International Airport,SBEG,Manaus Eduardo Gomes International Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.9,0.15,0.15,11000.0,0.82,12500.0,wing,2.0,Trent 772,,,,,,,0.022,0.041,0.774,0.014,,Trent 772,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF6-80E1A2,CF6-80E1A4,CF6-80E1A3,PW4168A,PW4170,Trent 772,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.943,74.60493388368582,2959.4244540981094,919.3671059602616,0.0,0.0,1.0,0.0,0.0,Cruise
15533,prc772970992,2025-04-21 20:35:06.034,2025-04-21 20:50:06.426,600.0,2025-04-21,A320,2025-04-21 17:49:47,2025-04-21 22:07:49,LCPH,Paphos International Airport,EGKK,London Gatwick Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,900.392,199.58185676230914,2216.167652652325,994.4870063737677,0.0,0.0,1.0,0.0,0.0,Cruise
124752,prc799960891,2025-08-06 16:31:42.111,2025-08-06 16:36:41.529,73.935496,2025-08-06,A20N,2025-08-06 13:19:16,2025-08-06 19:05:01,CYYZ,Toronto Pearson International Airport,SKBO,Bogota El Dorado International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.418,70.31965367756867,2522.260372559793,1873.2967928445078,0.0,0.0,1.0,0.0,0.0,Cruise
89530,prc788725549,2025-06-23 14:07:08.048,2025-06-23 14:12:07.702,45.3592,2025-06-23,A20N,2025-06-23 12:45:49,2025-06-23 14:56:34,MSLP,San Salvador International Airport,KMIA,Miami International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.654,72.29763376051899,1153.751090575283,498.46379915256205,0.0,0.0,1.0,0.0,0.0,Cruise
19648,prc773669859,2025-04-24 12:53:02.735,2025-04-24 13:23:12.226,1224.6984,2025-04-24,A21N,2025-04-24 11:27:49,2025-04-24 14:17:24,KFLL,Fort Lauderdale Hollywood International Airport,KBOS,Boston Logan International Airport,A21N,Airbus A321neo,97000.0,77800.0,50000.0,33000.0,350.0,0.82,12500.0,244.0,180.0,220.0,44.51,4.14,3.95,128.0,35.8,4.29,25.0,0.1085599999999997,double-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,7400.0,wing,2.0,PW1133G-JM,,,,,,,0.017,0.038,0.807,0.017,,CFM56-5B4/P,2.65942225,97000.0,77800.0,50000.0,33000.0,350.0,0.82,12500.0,PW1133G-JM,PW1130G-JM,LEAP-1A32,LEAP-1A30,LEAP-1A33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,1809.491,437.3690798904098,1287.9089363643695,728.8079833630538,0.0,0.0,1.0,0.0,0.0,Cruise
99773,prc791963542,2025-07-06 14:17:47.094,2025-07-06 14:21:48.052,1012.0,2025-07-06,A359,2025-07-06 09:24:38,2025-07-06 21:02:07,NZAA,Auckland Airport,ZSPD,Shanghai Pudong International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,240.958,61.364251348517755,4086.0835033429894,5400.464039076391,0.0,0.0,1.0,0.0,0.0,Cruise
13212,prc772707755,2025-04-20 16:16:13.473,2025-04-20 16:21:13.181,235.86784,2025-04-20,B738,2025-04-20 14:19:36,2025-04-20 18:07:32,EGPH,Edinburgh Airport,LTFJ,Istanbul Sabiha Gokcen International Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.9,0.15,0.15,11000.0,0.789,3700.0,wing,2.0,CFM56-7B26,,,,,,,0.019,0.042,0.799,0.017,,CFM56-7B26E,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""CFM56-7B24"", ""CFM56-7B26"", ""CFM56-7B27""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.708,71.7606459661604,1550.6133731978289,1342.605354663903,0.0,0.0,1.0,0.0,0.0,Cruise
29454,prc775374084,2025-05-01 09:13:44.299,2025-05-01 09:18:53.150,200.0,2025-05-01,A320,2025-05-01 06:00:23,2025-05-01 09:44:55,MMLO,Silao Del Bajio International Airport,KORD,Chicago O'Hare International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,5000.0,wing,2.0,CFM56-5B4,,,,,,,0.018,0.039,0.799,0.017,,CFM56-5B4/P,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,CFM56-5-A1,CFM56-5-A1,CFM56-5A3,CFM56-5B4,CFM56-5B5,CFM56-5B6,V2500-A1,V2527-A5,V2527E-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,308.851,,2632.796469427848,186.18949264223576,0.0,0.0,0.046357615894039736,0.9536423841059603,0.0,Descent
12728,prc772667922,2025-04-20 14:00:05.978,2025-04-20 14:15:06.570,1542.2128,2025-04-20,A359,2025-04-20 09:58:03,2025-04-20 23:06:44,ZSPD,Shanghai Pudong International Airport,KDTW,Detroit Metropolitan Wayne County Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.9,0.15,0.15,11000.0,0.85,15000.0,wing,2.0,Trent XWB-84,,,,,,,0.022,0.043,0.783,0.013,,,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent XWB-84,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,900.592,239.09398194814835,3895.585380613516,8220.582183742634,0.0,0.0,1.0,0.0,0.0,Cruise
106613,prc793777101,2025-07-13 14:36:28.819,2025-07-13 14:41:28.483,45.3592,2025-07-13,A20N,2025-07-13 12:20:13,2025-07-13 16:23:22,MSLP,San Salvador International Airport,KIAD,Washington Dulles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,299.664,69.7163266356896,1842.7854351777632,1219.6154431481152,0.0,0.0,1.0,0.0,0.0,Cruise
61960,prc781533138,2025-05-26 06:38:58.873,2025-05-26 06:43:52.986,136.0776,2025-05-26,A20N,2025-05-26 06:38:42,2025-05-26 10:39:46,KIAD,Washington Dulles International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,294.113,,18.34705766350296,3040.0130076269234,0.13573883161512026,0.8625429553264605,0.001718213058419244,0.0,0.0,Climb
28171,prc775119571,2025-04-30 08:37:02.030,2025-04-30 08:45:19.080,655.7,2025-04-30,A321,2025-04-30 06:36:47,2025-04-30 09:41:27,EGGW,London Luton Airport,LBBG,Burgas Airport,A321,Airbus A321,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,220.0,170.0,210.0,44.51,4.14,3.95,128.0,35.8,4.1935,25.0,0.1083999999999998,double-slotted,21.1,0.78,0.9,0.176,0.165,11000.0,0.78,4400.0,wing,2.0,CFM56-5B1,,,,,,,0.02,0.041,0.785,0.019,,V2533-A5,3.2375643,93500.0,77800.0,48500.0,30030.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,CFM56-5B1,CFM56-5B2,V2530-A5,CFM56-5B3,CFM56-5B1,CFM56-5B2,V2533-A5,V2530-A5,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,497.05,,1628.7604782122212,699.5187007507078,0.0,0.0,1.0,0.0,0.0,Cruise
41959,prc777590338,2025-05-10 06:35:41.325,2025-05-10 06:40:41.750,123.377024,2025-05-10,A20N,2025-05-10 06:21:32,2025-05-10 12:31:00,KJFK,New York John F. Kennedy International Airport,SEGU,Guayaquil International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.425,64.52424633514653,141.1689987285906,4657.912932677253,0.0,0.8525963149078727,0.1474036850921273,0.0,0.0,Climb
78589,prc785447053,2025-06-10 19:34:54.861,2025-06-10 19:42:54.381,1900.0,2025-06-10,B744,2025-06-10 19:10:48,2025-06-11 06:05:32,KDOV,Dover Air Force Base,LLNV,Beersheba Nevatim Airbase,B744,Boeing 747-400,396800.0,260300.0,182400.0,203500.0,365.0,0.92,13700.0,660.0,520.0,570.0,70.66,8.1,6.5,525.6,64.4,9.68,37.5,0.094,triple-slotted,78.7,0.639,0.9,0.198,0.15,11000.0,0.85,13400.0,wing,4.0,CF6-80C2B1F,,,,,,,0.021,0.049,0.816,0.015,,,2.988668165825016,396800.0,260300.0,182400.0,203500.0,365.0,0.92,13700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""PW4062"", ""CF6-80C2B1F"", ""RB211-524G""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,479.52,142.0647628239786,379.50228164000566,9044.923835151252,0.0,0.3104972375690608,0.6895027624309392,0.0,0.0,Cruise
55140,prc779967823,2025-05-20 01:16:39.563,2025-05-20 01:21:29.040,90.7184,2025-05-19,A20N,2025-05-19 23:08:23,2025-05-20 03:47:49,MMGL,Guadalajara International Airport,KPDX,Portland International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,289.477,,1712.2761390784892,1585.2904025136481,0.0,0.0,1.0,0.0,0.0,Cruise
82840,prc786625951,2025-06-15 08:30:24.379,2025-06-15 08:31:43.174,147.870992,2025-06-15,A20N,2025-06-15 08:22:00,2025-06-15 12:46:15,KLAX,Los Angeles International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,78.795,17.178924986812465,59.014656328824245,3681.6334939033404,0.0,0.9874213836477987,0.012578616352201259,0.0,0.0,Climb
129101,prc801174318,2025-08-11 04:59:06.761,2025-08-11 05:04:11.783,45.3592,2025-08-11,A20N,2025-08-11 01:30:24,2025-08-11 05:32:32,MSLP,San Salvador International Airport,KIAD,Washington Dulles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,305.022,,2825.0070499126773,231.78421955384607,0.0,0.0,0.021996615905245348,0.9780033840947546,0.0,Descent
7600,prc771966021,2025-04-17 16:59:12.618,2025-04-17 17:29:12.614,4399.999999999998,2025-04-17,B77W,2025-04-17 11:13:48,2025-04-17 22:47:01,EHAM,Amsterdam Schiphol Airport,SBGR,Sao Paulo Guarulhos International Airport,B77W,Boeing 777-300ER,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,550.0,365.0,451.0,73.86,6.2,6.2,436.8,64.8,8.75,31.6,0.0948,double-slotted,67.13,0.758,0.9,0.156,0.154,11000.0,0.84,14700.0,wing,2.0,GE90-115B,,,,,,,0.024,0.043,0.765,0.016,,,3.514577204066723,351500.0,251300.0,167800.0,181300.0,330.0,0.89,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GE90-115B""]",0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,1799.996,432.2664272719055,4992.259743932948,4830.286108907694,0.0,0.0,1.0,0.0,0.0,Cruise
108625,prc794407169,2025-07-16 01:54:26.945,2025-07-16 02:02:27.524,272.1552,2025-07-15,A20N,2025-07-15 23:14:40,2025-07-16 03:20:18,VVTS,Ho Chi Minh City International Airport,ZSPD,Shanghai Pudong International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,480.579,104.95494284209913,1964.5160601220953,803.8830307883061,0.0,0.0,1.0,0.0,0.0,Cruise
64201,prc782198772,2025-05-29 03:13:32.346,2025-05-29 03:18:32.756,24.493968,2025-05-28,A20N,2025-05-28 21:14:38,2025-05-29 03:23:21,SEGU,Guayaquil International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,6300.0,wing,2.0,PW1127G-JM,PW1127G-JM,PW1124G1-JM,PW1129G-JM,LEAP-1A26,LEAP-1A24,LEAP-1A29,0.017,0.038,0.807,0.017,Airbus A320,CFM56-5B4/P,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,300.41,49.25965344405522,4752.423753864893,47.01084406337842,0.0,0.0,0.11532125205930807,0.5403624382207578,0.3443163097199341,Descent
118050,prc797524626,2025-07-28 05:08:58.912,2025-07-28 05:12:58.775,181.4368,2025-07-28,A21N,2025-07-28 04:08:06,2025-07-28 09:20:08,ZSPD,Shanghai Pudong International Airport,WSSS,Singapore Changi Airport,A21N,Airbus A321neo,97000.0,77800.0,50000.0,33000.0,350.0,0.82,12500.0,244.0,180.0,220.0,44.51,4.14,3.95,128.0,35.8,4.29,25.0,0.1085599999999997,double-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,7400.0,wing,2.0,PW1133G-JM,,,,,,,0.017,0.038,0.807,0.017,,CFM56-5B4/P,2.65942225,97000.0,77800.0,50000.0,33000.0,350.0,0.82,12500.0,PW1133G-JM,PW1130G-JM,LEAP-1A32,LEAP-1A30,LEAP-1A33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,239.863,57.3523772312686,742.6727713480695,3095.017165345554,0.0,0.0,1.0,0.0,0.0,Cruise
49719,prc779093074,2025-05-16 13:24:25.870,2025-05-16 13:29:28.298,181.4368,2025-05-16,B788,2025-05-16 07:51:16,2025-05-16 18:01:37,LEMD,Madrid Barajas Airport,SKBO,Bogota El Dorado International Airport,B788,Boeing 787-8,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,380.0,220.0,250.0,56.72,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,40.58450000000004,0.6841600000000007,0.9,0.15,0.15,11000.0,0.85,14800.0,wing,2.0,Trent 1000-E2,,,,,,,0.017,0.041,0.819,0.013,,,5.1610875879,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""GEnx-1B70"", ""GEnx-1B67"", ""GEnx-1B64"", ""Trent 1000-E2"", ""Trent 1000-C2"", ""Trent 1000-A2""]",0.02,0.0419999999999999,0.7969999999999985,0.018,1.0,302.428,70.06013360513857,4552.542299604649,3531.2750013740524,0.0,0.0,1.0,0.0,0.0,Cruise
90169,prc788980483,2025-06-24 14:43:07.784,2025-06-24 14:45:59.817,127.0,2025-06-24,A319,2025-06-24 12:53:33,2025-06-24 18:20:58,KORD,Chicago O'Hare International Airport,SKBO,Bogota El Dorado International Airport,A319,Airbus A319,75500.0,62500.0,40800.0,30190.0,350.0,0.82,12500.0,156.0,110.0,140.0,33.84,4.14,3.95,124.0,35.8,4.1935,25.0,0.1093599999999997,single-slotted,21.1,0.78,0.9,0.176,0.17,11000.0,0.78,3300.0,wing,2.0,V2524-A5,,,,,,,0.02,0.039,0.783,0.017,,V2524-A5,2.33357287,75500.0,62500.0,40800.0,30190.0,350.0,0.82,12500.0,,,,,,,,,,CFM56-5B5,CFM56-5B6,CFM56-5A4,CFM56-5A5,CFM56-5B7,V2522-A5,V2524-A5,V2527M-A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0419999999999999,0.7969999999999984,0.018,1.0,172.033,41.61934065886551,1517.3186352463065,2850.3607551467844,0.0,0.0,1.0,0.0,0.0,Cruise
